idx,time_sec,mar,ear,nose_chin
0,0.0,0.07680904368089346,0.24837774622005593,0.8302502157127067
1,0.033333,0.07364132324022786,0.23931529712505822,0.8669214297980219
2,0.066666,0.0735727836456487,0.23781169139960187,0.8676407202040662
3,0.09999899999999999,0.0723222863973024,0.2465371795044605,0.8701254827994124
4,0.133332,0.07331947013844069,0.24720195629896385,0.8607324499735476
5,0.16666499999999998,0.07319613611590467,0.2446555378297368,0.861767034511066
6,0.19999799999999998,0.07285394707325554,0.243149431345066,0.8655490487627829
7,0.23333099999999998,0.07141725254752017,0.24042038410265776,0.8625191857479113
8,0.266664,0.0698744744863452,0.23194024134197871,0.8676232655065689
9,0.29999699999999996,0.07167507541615925,0.23819440049475318,0.86129214400568
10,0.33332999999999996,0.07144123088975952,0.23629100322160668,0.8605302543609992
11,0.36666299999999996,0.068362310223616,0.2402871382283683,0.8717811824122728
12,0.39999599999999996,0.07116367539170947,0.23919473426580867,0.8645781724510871
13,0.43332899999999996,0.07043687490878617,0.2348373857645832,0.8610669388901715
14,0.46666199999999997,0.07085309937507202,0.2346141406254674,0.8706843805825168
15,0.49999499999999997,0.07166021259136528,0.24410500082588873,0.8564427050639503
16,0.533328,0.0692018409005583,0.24296214167552277,0.8599689144068706
17,0.566661,0.07042505076764162,0.24556691885721135,0.8651869984055681
18,0.5999939999999999,0.0740033410535903,0.24274149921426957,0.8577326027392707
19,0.633327,0.07390906778880184,0.2633699059765773,0.8624993418772156
20,0.6666599999999999,0.07269431481001831,0.251748980311263,0.864524619883136
21,0.699993,0.07414158548202651,0.2577741263058992,0.86396957578818
22,0.7333259999999999,0.07216364240278664,0.25183192246455943,0.8688441710264048
23,0.766659,0.07041586131441938,0.24774101874537482,0.8645786929357199
24,0.7999919999999999,0.07391126595461964,0.25452866079699193,0.8597166563318699
25,0.833325,0.07242888802913931,0.25121624494850503,0.8650918157996593
26,0.8666579999999999,0.07467519115689893,0.25557231370839956,0.8607457651282001
27,0.899991,0.07267608037115533,0.2634530184087129,0.8642220344634205
28,0.9333239999999999,0.07342111112237505,0.2571271994649469,0.8569399732366119
29,0.966657,0.07284995627181436,0.255530343891306,0.8597439745977914
30,0.9999899999999999,0.07355234223127645,0.24361833479096812,0.8734897304255279
31,1.033323,0.07389135851013713,0.25083734435129756,0.8809368935599744
32,1.066656,0.07495190692398668,0.2510107122068673,0.8787111412367548
33,1.0999889999999999,0.07501358747981282,0.2635902809644627,0.88697361264047
34,1.133322,0.07475983048035917,0.26005244296532865,0.8968222628626229
35,1.166655,0.07344648959393188,0.2604569034320839,0.8941167826007076
36,1.1999879999999998,0.07275679522740944,0.26155273382542193,0.898209441359798
37,1.233321,0.07109972268707085,0.2728776391059894,0.9024582899901961
38,1.266654,0.07066163423908095,0.26468037238767583,0.9050815040202734
39,1.299987,0.07106675186684092,0.2595953809427166,0.8985407548808717
40,1.3333199999999998,0.07181139209592978,0.26973809513144115,0.8941007016374117
41,1.366653,0.07186898059506795,0.2635331320520353,0.8943939475782359
42,1.399986,0.07257324135905334,0.27149868160894924,0.898511469745505
43,1.433319,0.07389636918543213,0.2796152426668574,0.9017975389517822
44,1.4666519999999998,0.0744060829894134,0.2749442659055388,0.9115332752788528
45,1.499985,0.07741913251283356,0.2724725700690459,0.9009120446104779
46,1.533318,0.07655172516983032,0.27213251378351233,0.903441461984955
47,1.566651,0.07236598716591647,0.2707985920444048,0.8898315928642575
48,1.5999839999999999,0.07863274147460471,0.27091969310395997,0.8943548157262835
49,1.633317,0.08365530500596498,0.27002601423252814,0.8865693629192906
50,1.66665,0.07483637237153615,0.26887600532918843,0.8904993203631707
51,1.699983,0.07132705999642136,0.2614223193402323,0.8781582253100012
52,1.7333159999999999,0.07141032801747388,0.261971564609671,0.8757277321477531
53,1.766649,0.07080544695364693,0.2656363020173951,0.8795493819350388
54,1.799982,0.07130428143989062,0.263031757215776,0.8750307202358986
55,1.8333149999999998,0.07064535119057892,0.2518927773516917,0.8715379054520643
56,1.8666479999999999,0.07102378784002511,0.2584285150178353,0.8715415233483172
57,1.899981,0.07137187268563451,0.25798255137949694,0.8596151950940115
58,1.933314,0.0710743435198247,0.2624062525215416,0.8589410521932994
59,1.9666469999999998,0.06945438604163735,0.2567610466141491,0.8564351282167654
60,1.9999799999999999,0.06564316702864775,0.2589187130800306,0.8543996189338857
61,2.0333129999999997,0.06810190558273838,0.25975644869889486,0.8543175332216701
62,2.066646,0.06771223773675274,0.2588457009248539,0.856113662940811
63,2.099979,0.06634832462252302,0.24994491620738518,0.8500825933475616
64,2.133312,0.06781079697014317,0.13993693945975516,0.8525351010602792
65,2.166645,0.07029489699492493,0.040208262846285744,0.8132182824939399
66,2.1999779999999998,0.06823245320862699,0.050225771690935284,0.827735939674441
67,2.233311,0.06721282708031297,0.20464409618487958,0.8530921938988242
68,2.266644,0.061730343536142956,0.2525143269573994,0.8579841798036058
69,2.2999769999999997,0.05339591376872232,0.2669878900820413,0.8537155459041119
70,2.33331,0.052469823480799115,0.2939269055217455,0.8695438104896108
71,2.366643,0.05137148246059391,0.29951633103225017,0.8710440152173344
72,2.3999759999999997,0.05583925803315741,0.30892314132468823,0.8779080836720234
73,2.433309,0.05065462747586917,0.3164852395051747,0.8733187730597661
74,2.466642,0.050306742141159044,0.319634473138908,0.8809529611852271
75,2.499975,0.05320429693502769,0.3297139952066791,0.871551940424002
76,2.533308,0.05170339694850052,0.3250561466500209,0.8646268551185246
77,2.5666409999999997,0.05416900670920329,0.3327558271936464,0.862750392758482
78,2.599974,0.053553089374712835,0.3276509705798429,0.8782748764343369
79,2.633307,0.053979069600053844,0.33556958285033867,0.8623523463299358
80,2.6666399999999997,0.05163131211869144,0.3365327378627041,0.8682862785093327
81,2.699973,0.05172576419833443,0.3269078281553062,0.8668240544162148
82,2.733306,0.05258820998494799,0.3421177570838305,0.858352795821734
83,2.766639,0.052114016182647764,0.34693005956783124,0.8583623790140047
84,2.799972,0.05040981042016445,0.34102347269779126,0.8541564269666384
85,2.8333049999999997,0.0514461599046411,0.3440888805538359,0.8494600793638937
86,2.866638,0.049555971991953135,0.3410125209176387,0.8510686914681214
87,2.899971,0.04980281965788156,0.34105026081557294,0.8537190616442756
88,2.9333039999999997,0.0498762063729087,0.3471324032718168,0.8508330972180413
89,2.966637,0.050141278163974096,0.34068356034135244,0.8529197204095805
90,2.99997,0.049234558745609204,0.34197383625099587,0.8470916925144624
91,3.0333029999999996,0.04737250078075674,0.3471430407315539,0.8508818325609074
92,3.066636,0.0522150617250186,0.3340469995419626,0.8528742751181607
93,3.0999689999999998,0.05092387570381972,0.3468306058850742,0.860268402966487
94,3.133302,0.04952954620166972,0.3385777016025606,0.8509114969286188
95,3.166635,0.04901985492722776,0.34295349130796704,0.852631156131613
96,3.1999679999999997,0.04925799005504849,0.34252078646148243,0.8607739512792102
97,3.233301,0.05041744157649819,0.35256975073682734,0.8579527312672114
98,3.266634,0.05038192849652775,0.34039834509155037,0.8527395970943443
99,3.2999669999999997,0.04916197681287271,0.3289491689233343,0.8558240899667446
100,3.3333,0.05035935214592206,0.3481504695894353,0.8624043865998581
101,3.3666329999999998,0.05124429880479149,0.33925440611350927,0.8610842060376281
102,3.399966,0.049769894189781755,0.34263050650618904,0.8691699897275961
103,3.433299,0.04829814657517464,0.346299367329575,0.8672321898643807
104,3.4666319999999997,0.05293922155264018,0.3482318742872148,0.8634549969811088
105,3.499965,0.049737619789061334,0.3488961097307815,0.8592799274691124
106,3.533298,0.049386206042499686,0.3391422898227612,0.8613551119911481
107,3.5666309999999997,0.05003631101756163,0.33920192306062014,0.8592884403198775
108,3.599964,0.04958106080665192,0.34017065163790405,0.8581384769709558
109,3.6332969999999998,0.05172077795249529,0.33318741005519814,0.8455052023261045
110,3.6666299999999996,0.048061180513607756,0.2742398048639601,0.8623075892090607
111,3.699963,0.05745283901059763,0.10845370824681053,0.81257073859016
112,3.7332959999999997,0.060360117902214634,0.06887158878651407,0.7862886345413932
113,3.766629,0.06354973770749187,0.06724605371958413,0.7884882533297047
114,3.799962,0.07027672743166466,0.18639125010207952,0.7879760265923491
115,3.8332949999999997,0.0735284207697681,0.24854245485741228,0.7621033931043348
116,3.866628,0.07486829211242921,0.26499857430914103,0.7667557135035395
117,3.899961,0.08053285313695221,0.29162966522295886,0.7764924806804476
118,3.9332939999999996,0.08053244742200583,0.31612267743528233,0.8126331373286257
119,3.966627,0.0917204475718902,0.31307454846713745,0.8075654066748588
120,3.9999599999999997,0.0940497471482306,0.3023293910993377,0.8127962132703256
121,4.033293,0.09612350029250458,0.3042645716233844,0.8231415889522793
122,4.066625999999999,0.09859318667094678,0.3028997309143301,0.8358614656557394
123,4.099959,0.10035219132388236,0.3045320788889294,0.8512279671086304
124,4.133292,0.10443791782318868,0.3023957623843053,0.8499015628466872
125,4.166625,0.10593659085664964,0.30296622891069724,0.8621190493433221
126,4.199958,0.10389534292003577,0.30926800085890516,0.8788547633610535
127,4.2332909999999995,0.10471379695393414,0.31220690050314637,0.9100137978004718
128,4.266624,0.10894309730169513,0.3219246822279122,0.9375364017988627
129,4.299957,0.11053326174175998,0.32723509186642213,0.9337890741116684
130,4.33329,0.11050619541867315,0.32282118503052004,0.9279224354306915
131,4.366623,0.11327897909683556,0.32082998841117116,0.9307086793869223
132,4.3999559999999995,0.11289816622725651,0.3270079686609324,0.9395159403474636
133,4.433288999999999,0.1125997957373184,0.325431302353848,0.9398182867489105
134,4.466622,0.11298904690533404,0.3230537109116096,0.9323816370144341
135,4.499955,0.1153965592441694,0.32974056006682056,0.9374840188091242
136,4.533288,0.11529934990882083,0.32702227803329076,0.9229114376142983
137,4.566621,0.11420357621376499,0.30281926535391324,0.9364797584512602
138,4.599953999999999,0.11212938905863419,0.3292352001814529,0.9252741973445348
139,4.633287,0.11203977729145291,0.30570289377089643,0.9335611448748564
140,4.66662,0.1139807855219214,0.3125322187690023,0.9230733245202117
141,4.699953,0.11176581958471773,0.33193938997131467,0.926961484094349
142,4.733286,0.11539772155270242,0.31528213446051356,0.9311141177672494
143,4.7666189999999995,0.11175709124745123,0.3168282859733975,0.924918593144084
144,4.799951999999999,0.10976965981295451,0.30968216914792557,0.9333981275462923
145,4.833285,0.10968582358107654,0.3096476844083648,0.9336350887766656
146,4.866618,0.11113134874338543,0.3144049605776197,0.9182800563145723
147,4.899951,0.10613555798792815,0.31020705130563353,0.9195145435960101
148,4.933284,0.10726691582746081,0.3075873291156901,0.9220657234043058
149,4.966616999999999,0.105213368025557,0.32008410708832674,0.9198842203074379
150,4.99995,0.10559379416519935,0.2946604886536548,0.905115022156679
151,5.033283,0.10361563621660719,0.2948534456804707,0.9144723561501975
152,5.066616,0.10142773488499203,0.27819387263916084,0.8820074593245735
153,5.099949,0.10189483560903455,0.3005967123738507,0.8963062304850794
154,5.1332819999999995,0.10000316794444278,0.2845997100449581,0.8797404705639795
155,5.166615,0.09681772997297813,0.26870377432512516,0.8699438860537468
156,5.199948,0.09944944853067941,0.18979051136633782,0.8831537104189315
157,5.233281,0.09550051257741916,0.07749955613758631,0.8619641566931479
158,5.266614,0.09099344013292325,0.07429397479454658,0.8563686096501119
159,5.2999469999999995,0.08818853101296853,0.2187973392734868,0.8418299331404115
160,5.333279999999999,0.08522052694189297,0.2624886254464353,0.807885989763329
161,5.366613,0.07927854768624937,0.28375068617173926,0.7972044537673825
162,5.399946,0.07761295147058482,0.30088759705174295,0.7863874961975454
163,5.433279,0.07782824040710144,0.2838966937932025,0.790057581635368
164,5.466612,0.0742429604950114,0.2994023095500702,0.7866052379619131
165,5.499944999999999,0.07360724812311434,0.2839535824777982,0.7868631956055854
166,5.533278,0.07195305189125803,0.2930115286842594,0.7850867831076142
167,5.566611,0.06820092884275188,0.3029344487115301,0.8135044271610737
168,5.599944,0.06691723536699506,0.2836007371241412,0.8213387504501466
169,5.633277,0.06614537289641123,0.2968343256314945,0.8213238974675972
170,5.6666099999999995,0.06552483102537077,0.2911260888784891,0.8307450255322
171,5.699942999999999,0.06139122689579337,0.29220265423223823,0.8201387619693437
172,5.733276,0.060157427670824305,0.2960949702232911,0.8193685036484951
173,5.766609,0.06205198763109068,0.29995092967511316,0.8209015923865319
174,5.799942,0.05659453393663478,0.303122732111502,0.8248796330349898
175,5.8332749999999995,0.06014157723992939,0.295646445947813,0.8289877007251657
176,5.866607999999999,0.060454865889338176,0.2958389820244142,0.8400451285157695
177,5.899941,0.05987030989988593,0.30186167507861356,0.8287059546885728
178,5.933274,0.06388556815560935,0.29118996045598994,0.832233368710656
179,5.966607,0.06016808510455439,0.3014353941547269,0.8293447214473945
180,5.99994,0.060121799599377704,0.30966748449540954,0.817665514157844
181,6.033272999999999,0.06445544759710355,0.2988207615513292,0.8256112480623636
182,6.066605999999999,0.06256268084620659,0.3015640645422709,0.8170915418675682
183,6.099939,0.06322295819407187,0.3021676092296426,0.8207507384479631
184,6.133272,0.06474664113002804,0.3117304246283049,0.823297079493893
185,6.166605,0.06422657470865788,0.29652282332461777,0.8216428255770172
186,6.1999379999999995,0.06451410816244127,0.31374794065201694,0.8223581652637905
187,6.233270999999999,0.06322171665884484,0.2983684169850237,0.8220724913103734
188,6.266604,0.0649973300836232,0.2921477284165327,0.8228455818712885
189,6.299937,0.06344626575504791,0.30007146338374685,0.8148676401947419
190,6.33327,0.0652733211833042,0.27953973606590043,0.8201430587796738
191,6.366603,0.06502429437786501,0.2908336771590835,0.8193511503010712
192,6.399935999999999,0.06489804347702935,0.2902755964613128,0.8218974264123735
193,6.433268999999999,0.06455029106711205,0.2875301309986765,0.8138490480697451
194,6.466602,0.06437607128557855,0.29323064161188467,0.8087146335452636
195,6.499935,0.0666447411916832,0.2799828723476627,0.7935754126403106
196,6.533268,0.06512614086047258,0.28851956329092376,0.8052747567635029
197,6.5666009999999995,0.06615276390157271,0.2834283660524052,0.8088857647050461
198,6.599933999999999,0.06550879735077983,0.2953246209913447,0.8039097508622851
199,6.633267,0.06759762202401909,0.2972815563021826,0.8061786498901763
200,6.6666,0.06650806177091075,0.29103921423267604,0.7988271504018959
201,6.699933,0.06742269011498551,0.28473410883561195,0.7954318634176529
202,6.7332659999999995,0.06624372514875558,0.29887671797033416,0.7988294929243527
203,6.766598999999999,0.06672203973291105,0.2952746081845957,0.7965110194056099
204,6.799932,0.0659356537448584,0.3002127514828069,0.7947406986072865
205,6.833265,0.06568676829876487,0.29581878537253703,0.7915049964623763
206,6.866598,0.06707967677235363,0.3094858980985189,0.7966123958520903
207,6.899931,0.06566597281238144,0.3074868226990329,0.7950932587312282
