idx,time_sec,mar,ear,nose_chin
0,0.0,0.0727224942715884,0.22027078691161417,0.7474857351206868
1,0.033333,0.0701588207788124,0.22632967346977856,0.7368576600002424
2,0.066666,0.07185715542059665,0.2613188625480721,0.7511185632437316
3,0.09999899999999999,0.07183106197256607,0.26529786433151564,0.7343065376073583
4,0.133332,0.07065362269341346,0.2567016644123432,0.7414230230014355
5,0.16666499999999998,0.06936568819273702,0.23502633708211096,0.7524568572601432
6,0.19999799999999998,0.072011554614083,0.272318561258028,0.7199145639655596
7,0.23333099999999998,0.0721842730677809,0.26649564452943203,0.7449807813158728
8,0.266664,0.06927686314368844,0.247426269850929,0.7369763489641299
9,0.29999699999999996,0.06820854866530764,0.2726643930663435,0.770599485473257
10,0.33332999999999996,0.06816235626218596,0.24778612311160567,0.789010070461742
11,0.36666299999999996,0.06811220686716811,0.246676428211899,0.76311101756735
12,0.39999599999999996,0.07158529991193602,0.2560704772732738,0.7492103526618731
13,0.43332899999999996,0.07144153167472186,0.2431286837952017,0.7553445287875964
14,0.46666199999999997,0.07018817781156457,0.24729778946449277,0.7735121259726104
15,0.49999499999999997,0.10404269448243846,0.25277324641112375,0.78685060482569
16,0.533328,0.152908640044285,0.24929267279427236,0.788645116538179
17,0.566661,0.1500209516182813,0.24277400448122538,0.7801479208401533
18,0.5999939999999999,0.13784878669012707,0.12057233441117302,0.7744227619663987
19,0.633327,0.14158235503149683,0.11714605889757386,0.7746665358084869
20,0.6666599999999999,0.13576641742076737,0.19541096403479008,0.7968850469121408
21,0.699993,0.1421389012006316,0.21427897346332786,0.7997175376983402
22,0.7333259999999999,0.13839316414156766,0.22683931196228602,0.789159882457629
23,0.766659,0.13294399679174726,0.2386606013104337,0.7879369392459712
24,0.7999919999999999,0.07946035767786465,0.24063387082273474,0.7800819329448738
25,0.833325,0.07260636986809033,0.23992066645412521,0.7759889447162068
26,0.8666579999999999,0.07291075381348065,0.2409812731940221,0.7727487796345621
27,0.899991,0.07535631816812717,0.23684223991481934,0.7880642741044916
28,0.9333239999999999,0.1171279076755059,0.24387356737161486,0.8008151628116391
29,0.966657,0.13273546653768967,0.25148345428131336,0.7957727865819751
30,0.9999899999999999,0.13438091700466456,0.24752316566436827,0.7995989092826419
31,1.033323,0.13867801602478486,0.24273090813855225,0.8040377148588723
32,1.066656,0.14032494341257506,0.23703890894152915,0.8058153948661823
33,1.0999889999999999,0.13764584657029488,0.23158514476701172,0.8050839567197198
34,1.133322,0.1274435492133146,0.22747269550573224,0.7959924428191705
35,1.166655,0.07601575907069183,0.24387604910263075,0.7998032826723211
36,1.1999879999999998,0.07519207948149952,0.24957604005979186,0.8056875638001884
37,1.233321,0.07751399859731457,0.24528207073693228,0.827904034064146
38,1.266654,0.07430459716663075,0.2458246867324997,0.833746641357852
39,1.299987,0.1599604623252213,0.22945061498482977,0.8506577236718873
40,1.3333199999999998,0.18331555744315975,0.23297925408665296,0.860257556843024
41,1.366653,0.18800650998086865,0.24076901649902444,0.8762502455343735
42,1.399986,0.1781367105919447,0.23883314939585445,0.8869684292932011
43,1.433319,0.17414095179731937,0.24423515782971084,0.8989959856464277
44,1.4666519999999998,0.17036762305206057,0.23785427172418097,0.9085399557692565
