idx,time_sec,mar,ear,nose_chin
0,0.0,0.13378689739860944,0.20358508365756195,0.8968497184025168
1,0.033333,0.06733386225368669,0.21753760182776527,0.9145476930841524
2,0.066666,0.0657494372831415,0.195051028733516,0.915322749050554
3,0.09999899999999999,0.06404383637222989,0.2015086463630475,0.9081795332974193
4,0.133332,0.06523848476028762,0.19527253153401275,0.9131113196880856
5,0.16666499999999998,0.06572302762657894,0.19848912620943432,0.9130307077654952
6,0.19999799999999998,0.06668175988711152,0.1901236784847167,0.9091303277293128
7,0.23333099999999998,0.06695029800159277,0.2007209058320153,0.9152804245095515
8,0.266664,0.06579345496904766,0.19498128133159565,0.9175889829247972
9,0.29999699999999996,0.06661237588011729,0.19510028807179097,0.9098541493388674
10,0.33332999999999996,0.06680956597939407,0.18871810556040167,0.9031154929173159
11,0.36666299999999996,0.06489298921512814,0.1892010222730851,0.900348401910226
12,0.39999599999999996,0.06542135768145126,0.1907659052442961,0.8955158082981083
13,0.43332899999999996,0.06492207559511604,0.19956060396567976,0.9012741989157631
14,0.46666199999999997,0.06617837597216647,0.1964527241206792,0.9173288077015149
15,0.49999499999999997,0.06364582447060682,0.19815068314487044,0.9117620190427009
16,0.533328,0.06402942699513023,0.2057100741417889,0.9113840052698502
17,0.566661,0.0657267358985933,0.20038029574967633,0.913863263019084
18,0.5999939999999999,0.06534510188664812,0.20753837203859093,0.9191830995254053
19,0.633327,0.06784893332846847,0.2084639698429076,0.9195625504725901
20,0.6666599999999999,0.06736074479174803,0.2079849707809631,0.9240301517579106
21,0.699993,0.0674775766228857,0.20742459939708147,0.9213578174262345
22,0.7333259999999999,0.07576293752403981,0.21411363608535966,0.9201405272194391
23,0.766659,0.07837227615442165,0.20935737645300878,0.921815660951584
24,0.7999919999999999,0.06857353671422363,0.21343778791597207,0.9205721172127138
25,0.833325,0.09331705286803792,0.2108493141622585,0.9258451361013885
26,0.8666579999999999,0.10232688018490743,0.21501300062304557,0.9340253586823462
27,0.899991,0.08046422073763061,0.20849006577104706,0.9317516211799162
28,0.9333239999999999,0.09616473433856033,0.21336665195096136,0.9322178325111644
29,0.966657,0.0984452475397377,0.2138746387963914,0.9280688888196879
30,0.9999899999999999,0.10638983011552682,0.22043001970267026,0.9372934393513978
31,1.033323,0.10029327734293537,0.21694850282091366,0.9340032599872955
32,1.066656,0.11474549915115749,0.22143680630361234,0.9378007757656484
33,1.0999889999999999,0.1115376647256273,0.22367538863678618,0.9375400666838962
34,1.133322,0.12324328392691039,0.22632647302844272,0.9341920076319319
35,1.166655,0.12690304053561255,0.22705613368886196,0.9397925919489334
