idx,time_sec,mar,ear,nose_chin
0,0.0,0.06355597717382257,0.2765409069081726,0.8270596237032557
1,0.033333,0.06258810494906836,0.276844382101873,0.8274604168215175
2,0.066666,0.06559520058794487,0.2542693822731309,0.8360033943661588
3,0.09999899999999999,0.06288215375181416,0.2681876370557049,0.833742380633014
4,0.133332,0.06228845276670793,0.26650098755332674,0.831413747565073
5,0.16666499999999998,0.06512245687157227,0.2647213646967446,0.8245446425564849
6,0.19999799999999998,0.06312224743517801,0.266595988340417,0.8174546750631279
7,0.23333099999999998,0.06353844921670464,0.2611904409938541,0.8253991433756698
8,0.266664,0.06514279592273549,0.2617805082958269,0.8301461403570803
9,0.29999699999999996,0.06377388190625068,0.2643773346582072,0.8232677569203068
10,0.33332999999999996,0.06563868416828006,0.2697750886755101,0.8218314965000294
11,0.36666299999999996,0.06434051221109031,0.2716161157297469,0.8220476664153373
12,0.39999599999999996,0.06324952392821613,0.26883162668730526,0.8270304244335468
13,0.43332899999999996,0.063293177507653,0.24533815633869624,0.8178991417594
14,0.46666199999999997,0.06335236192314825,0.243971026946052,0.8184201189031596
15,0.49999499999999997,0.0635111052852764,0.2427609052275172,0.8225478079390447
16,0.533328,0.06241449494798227,0.25147890994309485,0.8218804405639794
17,0.566661,0.06243069670625903,0.2482731985380192,0.8195906400319206
18,0.5999939999999999,0.06392309316415228,0.25184304923083534,0.8236076482530946
19,0.633327,0.06431401364786597,0.2466057966096838,0.8160598634828394
20,0.6666599999999999,0.06260945683012982,0.2449477716690898,0.8239668909370403
21,0.699993,0.06204827928935373,0.236919077532527,0.8168746601981927
22,0.7333259999999999,0.06332180383426544,0.23774126519836797,0.8135910893673354
23,0.766659,0.06429726930020227,0.23482751150764203,0.8039172766701872
24,0.7999919999999999,0.14228637523020965,0.23555862104116593,0.819089920082293
25,0.833325,0.23013314517032296,0.22867351470369537,0.8347695270245674
26,0.8666579999999999,0.24483286019251624,0.23513769200869272,0.8391412801421307
27,0.899991,0.2033993885823612,0.23044467991899595,0.8251497867212378
28,0.9333239999999999,0.18497654040415212,0.22154823873399837,0.8302487963673992
29,0.966657,0.1603664141598627,0.21414221090081823,0.8112711795029881
30,0.9999899999999999,0.13643516989183446,0.2203575899482218,0.8142586520710937
31,1.033323,0.11254163837186577,0.22438142475889686,0.8002594813562247
32,1.066656,0.10571288595292606,0.21326275409252404,0.7896384928653737
33,1.0999889999999999,0.06408658938353157,0.22031473515718397,0.7712952332128148
34,1.133322,0.06466979155252091,0.1857789288620827,0.7601952542216956
35,1.166655,0.06514371101637632,0.20169037871774848,0.7595071544120641
36,1.1999879999999998,0.06666574827407724,0.20718762398810403,0.7541719622001526
37,1.233321,0.06773323544847547,0.20889192339892426,0.7478017398149861
38,1.266654,0.06646430615916564,0.20896392617050108,0.752559621127801
39,1.299987,0.06820946689391046,0.20409994150470717,0.7430567571628424
40,1.3333199999999998,0.06871318412366728,0.2219667837220307,0.7512904924358794
41,1.366653,0.06894121226158009,0.21599279560269882,0.765074070156199
42,1.399986,0.06754287327164105,0.22785425961948857,0.768618249808582
43,1.433319,0.06810332799299672,0.2371664747833214,0.7868950363821631
