idx,time_sec,mar,ear,yaw,roll
0,0.0,0.07853524486822218,0.23183751476606335,4.134932913216041,-11.830036657736422
1,0.033333,0.09534758283431766,0.23698537300717015,0.46681440549415143,-11.851956186203411
2,0.066666,0.08556664415882646,0.22830617102349385,-0.1057550239650241,-11.291828437042998
3,0.09999899999999999,0.07659000599952061,0.24921260936582718,3.0926577729996323,-11.485456357702745
4,0.133332,0.07527332565689777,0.241876711640286,2.7759625358746773,-11.511020173656707
5,0.16666499999999998,0.07223205947311598,0.24084485435996839,3.3484756878456645,-11.67950556084776
6,0.19999799999999998,0.07396508661398898,0.2374209403051184,3.426135419512447,-11.874436582505341
7,0.23333099999999998,0.07506647803861181,0.23434892123559892,2.7366763692123985,-11.799104419699226
8,0.266664,0.07944171723723618,0.22680436782916494,3.850111622869146,-12.013442797393488
9,0.29999699999999996,0.07965408347762619,0.22334832092508078,3.613472513789873,-12.458368930550225
10,0.33332999999999996,0.08247207508866373,0.21309126647995658,0.37559448827390574,-12.09309077395471
11,0.36666299999999996,0.0825725385779671,0.20833908524284078,1.3403579033454776,-11.994875405656842
12,0.39999599999999996,0.09647950399106309,0.20801580704861805,-0.5480578873046241,-11.735125911727133
13,0.43332899999999996,0.08703932818225371,0.21261014162680902,-1.3854448372322705,-11.28276471785096
14,0.46666199999999997,0.08227753984670236,0.22323618208132046,-2.022599761133205,-10.764120732199428
15,0.49999499999999997,0.10390620902997239,0.22110400846863645,-2.66971522313199,-10.462299317466664
16,0.533328,0.11323365779146502,0.23462009984444424,-2.5300046083678045,-10.175747890475177
17,0.566661,0.12324247356224852,0.22988265479381848,-3.9060140954187506,-9.935162457420672
18,0.5999939999999999,0.1339538396186437,0.23806149992421688,-2.7551314641601885,-8.851940533219654
19,0.633327,0.1444705529343345,0.22234511512184701,-2.3781778541221494,-8.277079642077284
20,0.6666599999999999,0.12867665116569835,0.23251597774372068,-4.456429465725928,-7.55476741578501
21,0.699993,0.14521662195134066,0.21398025222108447,-4.2106537628224965,-6.734275340495176
22,0.7333259999999999,0.15065775184930552,0.2175790148567741,-6.021776511840576,-5.7757724929688665
23,0.766659,0.15668356255051874,0.21723365352719967,-6.022732493858832,-4.354154435413263
24,0.7999919999999999,0.13760409852324162,0.21656283147600877,-6.38675192694833,-3.6364388926326945
25,0.833325,0.15108324731745565,0.22062553933869938,-8.035150395529353,-3.079509491988714
26,0.8666579999999999,0.1512860051458199,0.22241801549248064,-8.462678768023729,-2.885333608985563
27,0.899991,0.15093073656589326,0.23081142539054877,-9.581783909901738,-2.6749550097692136
28,0.9333239999999999,0.15102656442212933,0.2280410698374794,-10.295750662666261,-2.632875576044311
29,0.966657,0.15333032812469052,0.23647215498426868,-10.60775715496715,-2.366321195539215
30,0.9999899999999999,0.14930078822123022,0.22763532997953345,-11.254844606392545,-2.55743053873422
31,1.033323,0.14631466381651478,0.2217425104351335,0.004353714383393552,-21.39348988723152
32,1.066656,0.11927704650432802,0.22630996561299518,-11.778857624150712,-1.8253038914570494
33,1.0999889999999999,0.12644266753785616,0.21724493835597722,-12.76029720849535,-1.735739879758168
34,1.133322,0.11648748729289472,0.2046745223053293,-9.058042621974444,-1.6621026394136633
35,1.166655,0.11400229825015328,0.22368331116342377,-10.299167561966277,-1.5206370775627307
36,1.1999879999999998,0.11510062628851132,0.21045173226988995,-7.69246562375136,-1.476915593442349
37,1.233321,0.12874395693919,0.2225765920214514,-9.235223365657877,-1.7373189473864543
38,1.266654,0.12345715346243512,0.23280551758330587,-6.358263180462384,-1.9193585396661879
39,1.299987,0.12510129038783283,0.2285809071130714,-6.509587781029235,-2.915320632456395
40,1.3333199999999998,0.143345083613034,0.2101043060374692,-4.326482754535297,-3.378193969006697
41,1.366653,0.15005263266426402,0.23893014756046546,-4.1269340810485255,-4.546792342418723
42,1.399986,0.1430421274024731,0.23011556346404943,-3.112690535655715,-5.666025673394775
43,1.433319,0.14994739569070642,0.22380568300736098,-3.044997267979904,-5.9065254019615745
44,1.4666519999999998,0.15253684524782557,0.21306027773094577,-2.7450136383329893,-6.355334800272464
45,1.499985,0.15525895564472028,0.22260888302302248,-1.5760441401588632,-6.234827964709314
46,1.533318,0.1545822796838537,0.2243446299448168,-5.703991103391842,-6.435156735990734
47,1.566651,0.14885385222017747,0.22012307771306258,-2.6568745934099605,-6.40093043148635
48,1.5999839999999999,0.1446352235550044,0.22240936717013166,-3.3758106458601205,-6.473693907445399
49,1.633317,0.13937570192380155,0.22244868049786326,-3.706495221849621,-6.114583098468965
50,1.66665,0.12888174027990454,0.2281922393549125,-3.8429040252998163,-5.961336186201475
51,1.699983,0.12564459596695476,0.22012071990299076,-2.957876047814758,-5.992947528519475
52,1.7333159999999999,0.1137455659246761,0.21910465748868516,-2.979752163802318,-5.688311741755815
53,1.766649,0.12004058978489678,0.2174135442827304,-3.8737420576784545,-5.637794802610396
54,1.799982,0.12105491759213098,0.2229360361115283,-3.235574755215276,-5.107920463726203
55,1.8333149999999998,0.1147998240744523,0.21547627741563463,-1.9853629140469369,-4.983790711013874
56,1.8666479999999999,0.12256757746149463,0.22059297634449543,-2.426683627460346,-4.759817013730228
57,1.899981,0.10253719364087595,0.22341417773093808,-1.1878255831680404,-4.55934081428396
58,1.933314,0.10711275011798993,0.21924631915703374,-2.0991205560129473,-4.125284416341135
59,1.9666469999999998,0.08561746237195456,0.2264751075214039,-0.672931453126316,-4.5208104054805345
60,1.9999799999999999,0.08357021712979343,0.2270006462488513,0.8850739824656488,-4.66325702191188
61,2.0333129999999997,0.08009822809143628,0.24845637217775882,2.891151096858084,-4.641415935586571
62,2.066646,0.08052641868653915,0.237705224097631,3.609036266239467,-5.093168275397805
63,2.099979,0.08009172439913269,0.24249496322612474,4.934062396220004,-5.2715591727404405
64,2.133312,0.0819878316502006,0.23383163323691178,1.228557863455224,-4.876288637235852
65,2.166645,0.07989664245813413,0.26444183027342805,8.942359194269695,-4.816131250480833
66,2.1999779999999998,0.07605482938037807,0.2426832155877377,6.10797040635472,-4.9606358044191845
67,2.233311,0.07461621320009268,0.24582928341998533,8.515267722150721,-4.7291119435572835
68,2.266644,0.07597277859967316,0.2545076085150824,3.4421115384171332,-4.665318042010538
69,2.2999769999999997,0.07643852422359078,0.2560175292008695,1.7789426418576588,-4.7166729847635755
70,2.33331,0.07252344699127213,0.2617116240624954,6.724671417322767,-3.6183988811966006
71,2.366643,0.07201700932493536,0.25559782874662446,3.2179674826047138,-4.098493804782001
72,2.3999759999999997,0.06987984799456029,0.2645573201645568,5.373683794626891,-2.9220358932162602
73,2.433309,0.06813716915184034,0.2597176403505129,7.79828856362968,-2.676092423497078
74,2.466642,0.06760679057746281,0.27049664953894537,7.265055587744807,-2.1995636790589694
75,2.499975,0.0631333249843655,0.26957919160592625,7.775321807879037,-1.9541388521809342
76,2.533308,0.07097413130813128,0.26229390832442206,7.777561230840044,-1.907777438636459
77,2.5666409999999997,0.07137143498973669,0.26537355969575954,6.317551925680072,-1.9650953116613916
78,2.599974,0.07258916033986218,0.2568726099895755,8.578385763602938,-1.1565741824450622
79,2.633307,0.0736644240991869,0.26785190582813184,6.316749807375994,-1.29119309745315
80,2.6666399999999997,0.07594939749007776,0.26742516955113016,4.635950025122201,-1.6432330951724632
81,2.699973,0.07402179086178018,0.26520657205584913,5.320028447785834,-1.9684488576989252
82,2.733306,0.07421875692392348,0.25723444510998766,7.152645290776616,-1.794535822526961
83,2.766639,0.07728947168041718,0.2635527816449837,6.865741465988741,-2.303262172027177
84,2.799972,0.07440880366389771,0.25096779951277637,5.607532152027497,-2.5440670392512463
85,2.8333049999999997,0.07515803616631031,0.26197432056778025,6.236426320874771,-2.659260642657025
86,2.866638,0.07915881513284616,0.2630007337674597,8.961920430109304,-2.7944354970097893
