idx,time_sec,mar,ear,yaw,roll
0,0.0,0.07160589654176494,0.33334001292309745,-5.250543384681365,-3.029159265701382
1,0.033333,0.0696221814801077,0.32540315288220134,-11.573176634420255,-3.210063360299944
2,0.066666,0.0731524078109061,0.3315667675992324,-10.679461071079686,-3.1423164145978766
3,0.09999899999999999,0.07315798663366771,0.33049143825089755,-11.959170544494935,-3.204718205210516
4,0.133332,0.0718901284702161,0.32578290543307653,-10.435776886908432,-2.973040776500544
5,0.16666499999999998,0.07193755546559201,0.32731172123341923,-10.450831536291277,-2.9070187169367196
6,0.19999799999999998,0.07191264115575707,0.325760210869247,-11.597374965919942,-3.1550291770669747
7,0.23333099999999998,0.07056022708081945,0.32268358680787623,-9.99203055137393,-3.049399295322674
8,0.266664,0.0710151821427969,0.33117076256354494,-10.455047733096942,-2.9796099569680723
9,0.29999699999999996,0.07253609544635925,0.3308493198403528,-10.687496354472863,-2.948089867717271
10,0.33332999999999996,0.07128087758103552,0.32868362889905645,-10.825163017999754,-2.9887329694683187
11,0.36666299999999996,0.07144458810170423,0.3261971173737134,-11.084694877871344,-2.792860887715463
12,0.39999599999999996,0.07079648553265705,0.34155165872311744,-10.807737063462339,-2.6525645701103175
13,0.43332899999999996,0.07877490834025162,0.3437826165470655,-8.86636576166763,-2.623325446816621
14,0.46666199999999997,0.07218951526326493,0.3493952645779378,-10.059095603811455,-2.5833391453238486
15,0.49999499999999997,0.07106378096168516,0.3462888627554126,-9.867029010727864,-2.6732564533118364
16,0.533328,0.07118826553871914,0.3484581395544667,-9.02071554064026,-2.800229727165074
17,0.566661,0.06986737396378191,0.33604900630995604,-11.641997623744828,-3.0470765130441886
18,0.5999939999999999,0.070691556102415,0.3365344927746501,-12.557605666573728,-3.292741184799014
19,0.633327,0.07031473986799074,0.3421370679734075,-9.47032992281674,-3.091440652494718
20,0.6666599999999999,0.07213730603030584,0.3384296917566674,-11.649995872093552,-3.4145540026018772
21,0.699993,0.07261587271954946,0.3278171391491388,-10.705162974519991,-3.475067832970268
22,0.7333259999999999,0.0719331851047232,0.3307264082162066,-10.473856651920148,-3.4932304685412534
23,0.766659,0.07176136659582913,0.32867085495858767,-11.872221106437792,-3.7067847172383104
24,0.7999919999999999,0.07133879012939665,0.3318084863249756,-12.142467457613643,-3.7646832508112533
25,0.833325,0.07044078564959813,0.32665598038964705,-10.59146553943604,-3.500485527282946
26,0.8666579999999999,0.07138719457812603,0.3270218621335299,-11.163549812040019,-3.520249133128583
27,0.899991,0.07047900833181409,0.3248222783274387,-10.932343662493505,-3.639591522586799
28,0.9333239999999999,0.07079847611291902,0.32533106356215985,-11.77317278391014,-3.684259555558036
29,0.966657,0.07015728175172282,0.324940514575753,-12.663485659379207,-3.7558176176513483
30,0.9999899999999999,0.07109726398063672,0.32862094718683943,-11.366543084910322,-3.6453112274969195
31,1.033323,0.07123657783393132,0.3262265638645677,-11.53091844203057,-3.5824775117398557
32,1.066656,0.07012419079344474,0.3245003261566717,-12.226624587765398,-3.87473061646391
33,1.0999889999999999,0.06937465572528802,0.32123430331804903,-13.449374893554324,-3.9189023991044025
34,1.133322,0.07052317627573919,0.32509791998075177,-11.571469954187966,-3.8924077923008014
35,1.166655,0.07136167568543605,0.32641134467516675,-12.458827826165578,-3.8829312172047024
36,1.1999879999999998,0.07140682486134543,0.3332039375530286,-11.617860042764276,-3.937255678098139
37,1.233321,0.07186897519807968,0.340608966301553,-12.01261822405608,-4.162243361612474
38,1.266654,0.073335912744495,0.33226751912484076,-14.12882802753224,-4.35244269154324
39,1.299987,0.08431346046168592,0.3221863665540469,-14.680081153609247,-4.96329725849871
40,1.3333199999999998,0.13782402910731453,0.3310742681747364,-16.494005948424803,-5.487966114908337
41,1.366653,0.1745723431157821,0.3259633013185088,-7.169043005410219,-5.4208483360805015
42,1.399986,0.17987584241156235,0.31946280964683027,-4.858271804494409,-5.939322728513454
43,1.433319,0.18208689274240342,0.31722624128363486,-4.031483459040679,-6.255601448188504
44,1.4666519999999998,0.17465890367370612,0.33169363038131305,-5.682405922587929,-6.566253830440299
45,1.499985,0.14777859347084904,0.3458793422494565,-7.733826403293412,-6.545278888185383
46,1.533318,0.1251839389671066,0.33918208986391185,-8.084358022692683,-6.639336638326112
47,1.566651,0.1137390090040214,0.34141748690901885,-5.927994443932483,-6.6040420941467834
48,1.5999839999999999,0.12125871821001637,0.34521744838738777,-7.320354106880304,-6.652904304957539
49,1.633317,0.12426988174555992,0.34030881004323843,-3.757036863663723,-6.342725133886293
50,1.66665,0.13144789598642995,0.3431740990326425,-4.9506270616301915,-6.247776715142324
51,1.699983,0.14460863410091157,0.33872293347766547,-4.362132409841523,-6.191319020023668
52,1.7333159999999999,0.15133281131018045,0.33285142086236935,-4.527794216400729,-5.799028330898272
53,1.766649,0.15804220999632118,0.33338311652368036,-4.150116332627995,-5.5960766859124895
54,1.799982,0.15190597108747259,0.3445400177546238,-1.2041090976899014,-5.023340874528259
55,1.8333149999999998,0.16054253592272974,0.3246609982968651,-2.2883969596274416,-5.092753761153066
