idx,time_sec,mar,ear,yaw,roll
0,0.0,0.1106713314244935,0.3136381346604569,-16.343369559907376,-0.8583012296367131
1,0.033333,0.11181004834877668,0.28891093015975644,-8.656368644536037,-0.7465510187892853
2,0.066666,0.10554874370298585,0.28477487919509903,-7.8574463014707545,-0.7252594458538903
3,0.09999899999999999,0.1011331573690267,0.29883153885931546,-9.31902926763647,-0.4450507461603325
4,0.133332,0.07839086844279822,0.2746632885620814,-9.189564472792853,-0.5617310564162054
5,0.16666499999999998,0.07284150826752843,0.2988671495095463,-7.991507554354172,-0.47031572208793276
6,0.19999799999999998,0.07271137551385848,0.29059474953215714,-7.947487435769306,-0.5260906995641482
7,0.23333099999999998,0.0752766867306058,0.2850734308050636,-7.302708666809584,-0.45311087181759807
8,0.266664,0.0746626848185809,0.2700568615945079,-8.092906444456455,-0.6619698565535557
9,0.29999699999999996,0.087362299628079,0.26558540518463236,-7.439441550530179,-0.7106922324334483
10,0.33332999999999996,0.08584992037797601,0.27148592564774654,-8.26577946848078,-0.8810487514676011
11,0.36666299999999996,0.10215887932498753,0.2602245258807362,-9.531627499477027,-1.1034080557536214
12,0.39999599999999996,0.12678053131101324,0.26540781142980063,-9.612843370774923,-0.9886300754255217
13,0.43332899999999996,0.11641352683274106,0.2662254994160601,-7.254426539621547,-0.7983804188282968
14,0.46666199999999997,0.12103720795222349,0.28434421079196637,-8.25315439158966,-0.7725907082963458
15,0.49999499999999997,0.11496047622055712,0.28074887938905757,-8.837559789988818,-0.7336843856633319
16,0.533328,0.13441036157919292,0.29214784758555257,-7.309347519125469,-0.7808366650281034
17,0.566661,0.1334468689894062,0.27749614899527403,-9.150217094315527,-0.7303095280762566
18,0.5999939999999999,0.12975248549185658,0.27262597491587703,-8.405960927949181,-0.7569901449032543
19,0.633327,0.1247571670566103,0.27455664859744117,-8.858588300140637,-0.6886726362045437
20,0.6666599999999999,0.12130353921051594,0.28227926045579343,-8.972386884332463,-0.7920769799750849
21,0.699993,0.12786409982591285,0.27489543312512466,-8.570568598555438,-0.8399271064346197
22,0.7333259999999999,0.12554509127344762,0.27752839274498364,-8.011983863852187,-0.8008525551606889
23,0.766659,0.14162463100853678,0.2772531749849516,-9.751492094524364,-0.8889836266146702
24,0.7999919999999999,0.14337713439063535,0.2805702416822812,-9.573836082007942,-1.0341836760880228
25,0.833325,0.13470628113410504,0.2836958155082796,-7.863101244034443,-0.9089255140057517
26,0.8666579999999999,0.13870040363800465,0.28498496487912034,-9.60329353133124,-1.048454678763223
27,0.899991,0.14396495330937922,0.28354533359623246,-8.299273343416056,-1.1748685998015989
28,0.9333239999999999,0.13299663563917966,0.279089654041893,-8.209874149690572,-1.1980986594848413
29,0.966657,0.12074632746455947,0.28001175529706784,-7.2058400622953345,-1.0268821515315742
30,0.9999899999999999,0.10675232852491606,0.2774096841301701,-8.341313604126318,-0.9718513330933886
31,1.033323,0.11463146842425186,0.2812490146889134,-7.138196700959462,-0.8636503142089459
32,1.066656,0.09361315780272443,0.28476414425583096,-6.436564061924898,-0.9293983581373648
33,1.0999889999999999,0.07322837516368723,0.2832317820468547,-6.5408815643821425,-0.8684735801162541
34,1.133322,0.0718326285570958,0.2956196502950744,-6.873002528790102,-0.8242611902806573
35,1.166655,0.06944055517497501,0.29192087881688444,-7.464849202526138,-0.9514124538550297
36,1.1999879999999998,0.06993673215917975,0.29273207623651715,-5.806304720487559,-0.8205877497043405
37,1.233321,0.06968116322574759,0.29131470983789354,-6.437365903683255,-0.8445230474313041
38,1.266654,0.07195199447664948,0.282917581646398,-8.338662874497235,-0.711521043074883
39,1.299987,0.07238757511164715,0.28826818459274606,-6.569185146992757,-0.7242327040190579
40,1.3333199999999998,0.07254523146613277,0.292693827778538,-5.924522416309062,-0.7538697700337649
41,1.366653,0.07169203008793561,0.26548213422289546,-9.65807719950372,-0.8360662716698488
42,1.399986,0.07162572994499733,0.2667386028532156,-10.203423701389424,-0.9364639392920248
43,1.433319,0.07128228749389813,0.27806787957447776,-11.771755132906026,-0.8815737283257634
44,1.4666519999999998,0.0705076121458931,0.28713533931432683,-11.00710999961917,-1.00999697377867
45,1.499985,0.07056850630808163,0.28373773283016857,-14.567670335401585,-1.162230070479151
46,1.533318,0.07001389861709212,0.288811391681164,-12.092616344381435,-1.283989515969221
