idx,time_sec,mar,ear,yaw,roll
0,0.0,0.07728307976965518,0.29271474207851605,-2.953039840715243,8.947372750525913
1,0.033333,0.07568118548603316,0.27707119744453645,-2.7032745211179434,8.8133109378233
2,0.066666,0.07585605437516213,0.29053766384709984,-3.1329990898166025,8.832634395012096
3,0.09999899999999999,0.07566587333104131,0.28152116449520936,-2.5591017973351784,8.91360506056559
4,0.133332,0.07673225639070667,0.2857944231245081,-5.151682104830635,8.513021320365837
5,0.16666499999999998,0.0761103052427495,0.2827799629152674,-3.966273616957568,8.540177758452058
6,0.19999799999999998,0.0771914690902975,0.2841560462684004,-2.7812984339630833,8.68425034937397
7,0.23333099999999998,0.07583578586382142,0.2821598179103959,-3.0821917273202715,8.572424914805287
8,0.266664,0.07705610953767252,0.2837008619470228,-3.1810681089404165,8.6318721833234
9,0.29999699999999996,0.07612068131350291,0.2819130500947329,-3.9438749796229877,8.38050872214809
10,0.33332999999999996,0.07571107565890112,0.28181728952741725,-3.991725405656517,8.395658382097318
11,0.36666299999999996,0.07498704799313563,0.2891193679364044,-1.484940478259362,8.65387752815291
12,0.39999599999999996,0.07671267335489286,0.28299546918411805,-2.43818691667156,8.61933431653599
13,0.43332899999999996,0.07639623027250919,0.2875775226356768,-2.601200219887797,8.559473351771961
14,0.46666199999999997,0.07503249435037455,0.2875376322910228,-3.0567197507764976,8.475976427014405
15,0.49999499999999997,0.07565596801046015,0.2823267817457684,-2.2208501791557467,8.57357301917909
16,0.533328,0.07662570895480518,0.28362616871365776,-2.8899640958912545,8.54177045759576
17,0.566661,0.0755890759997612,0.28996813042129693,-1.9006329132893953,8.599233116168326
18,0.5999939999999999,0.07661876492396975,0.28345429209586304,-2.4690894353987,8.505525419977358
19,0.633327,0.07639500596420258,0.2759846986790849,-2.935515395522384,8.37819580647201
20,0.6666599999999999,0.07446375722308307,0.2744062826701092,-0.4508880182403612,8.790485140644154
21,0.699993,0.07543892066531223,0.2753434827961052,-0.2885428924586091,8.845795697626288
22,0.7333259999999999,0.07428266064279025,0.28441289581578055,-1.5125142868633596,8.432815315896933
23,0.766659,0.07404949692005672,0.28322875601985004,-1.1794896945069775,8.535641333877521
24,0.7999919999999999,0.0746817760363678,0.28470852661657653,-1.5996950026122885,8.402402683317442
25,0.833325,0.07664681146540185,0.28358840443271977,-3.1974646750806173,8.183061551868832
26,0.8666579999999999,0.07416766124501649,0.28136510659016445,-1.1333262596308935,8.411517628446914
27,0.899991,0.07396363911641418,0.2846556650972106,-1.2976301188962487,8.261770582309428
28,0.9333239999999999,0.07427950677028868,0.2870682936352573,-1.046689360009664,8.380992601681605
29,0.966657,0.07603922227960491,0.2796253868315485,-0.5233046478489072,8.263989840891247
30,0.9999899999999999,0.07436312475258455,0.28402373848415385,-2.048490146845341,8.061430442132272
31,1.033323,0.0745303663190142,0.2787147462964607,-0.9760521672592861,8.199595938436087
32,1.066656,0.0741758286115052,0.27994615832360015,0.23936032908580188,8.231180654980621
33,1.0999889999999999,0.07371991159255332,0.2816281795644072,1.1523581835346495,8.465253504528109
34,1.133322,0.07421152724606096,0.2830718415260225,-1.4939012415970498,8.017111944300813
35,1.166655,0.07238923910325425,0.28361656672595614,-1.736708028839061,7.863740409829589
36,1.1999879999999998,0.07273086900732396,0.2771973854777316,-1.6334605877593327,7.714906948362677
37,1.233321,0.07349940887441445,0.2835851798027528,-3.174432231503201,7.708769327160782
38,1.266654,0.07308806816947332,0.28738723606360983,-1.6745505607451894,7.778724516014855
39,1.299987,0.07355139423368705,0.2861759339977002,-2.1295041618566537,7.745869120770163
40,1.3333199999999998,0.07261596627901207,0.2855481976923396,-2.179788620164947,7.591073388592568
41,1.366653,0.07360982268034551,0.28052681225226317,-2.607007874901844,7.485942718109981
42,1.399986,0.07301408679521361,0.2840885792126847,-1.681674468116818,7.608904352233078
43,1.433319,0.07370229909856608,0.2854939459258136,-0.8235309648820469,7.7903561743614596
44,1.4666519999999998,0.07388195920258811,0.2810409509082049,-1.1408105946284413,7.6306467203239805
45,1.499985,0.07332040549038961,0.28334203886719717,0.4165643585095301,7.695427669090106
46,1.533318,0.07226166648713613,0.2845349077851077,0.09041634125412772,7.51341504355562
47,1.566651,0.07498149091388481,0.27735315346545325,-1.2875032600924596,7.4951890450142535
48,1.5999839999999999,0.07417855050791641,0.27391041945408967,-1.1126840365593573,7.004294539077791
49,1.633317,0.07373835549923687,0.25360263143052075,-0.4210305447977189,6.902633129687296
50,1.66665,0.0734651351975283,0.25056090422128896,-1.0802297522366602,6.625061767407743
51,1.699983,0.0726678271715106,0.25411355741333186,-0.646484986799394,6.618636987642795
52,1.7333159999999999,0.07268727747051847,0.2422272757204318,1.9505727147144716,6.865968176881649
53,1.766649,0.07618100785484559,0.24751040956577122,0.309114996047225,6.595400170239621
54,1.799982,0.09879341776524275,0.23122816943336205,1.6213569918127098,6.7987820356458935
55,1.8333149999999998,0.12448021119317808,0.2246619807827603,-0.25824752942627394,6.77293876420382
56,1.8666479999999999,0.12600236809766438,0.22731808622818778,0.9763124749966341,6.84603541557063
57,1.899981,0.1337215903985827,0.22575252393908848,1.3855066208175593,6.812879404078821
58,1.933314,0.11586921348659468,0.22812562352659468,-2.439458642663485,6.369689008283672
59,1.9666469999999998,0.09420624265604208,0.2361719826627039,-1.3187563062153442,6.217074476778821
60,1.9999799999999999,0.07591260265682025,0.2315799682590398,1.6208488938296401,6.689949092233413
61,2.0333129999999997,0.07596515419096393,0.2232272392164929,1.1535818183690587,6.733306879332273
62,2.066646,0.0773793629523521,0.23163082157626,0.6190843253787897,6.30550724249105
63,2.099979,0.07781218891077016,0.264678599178657,0.2151656114995811,6.0857156861221
64,2.133312,0.07605963753680259,0.27258539179510544,3.2786853177774002,6.397582710953594
65,2.166645,0.07835308944249159,0.2827642250922376,0.7707813778148136,6.0270828031834105
66,2.1999779999999998,0.08101919040651578,0.27583849490202744,-0.6630925171599511,5.648611313070356
67,2.233311,0.08278238026665526,0.28228976584369986,-1.574567006211808,5.248008778791023
68,2.266644,0.08402076451954624,0.2784964628938632,-2.829385384097585,5.0156203945178
69,2.2999769999999997,0.0848109265772076,0.2773357932966999,-2.5714029255605504,4.8809591440351054
70,2.33331,0.0883061697728745,0.2820582743130221,-4.30122017189598,4.60642026734245
71,2.366643,0.08697785554382735,0.27000183910512116,-4.9993426344654415,4.512953692433009
72,2.3999759999999997,0.0861649592039679,0.2789620702099689,-6.871570380733145,4.052882809841776
73,2.433309,0.08608690041046764,0.285685020775717,-6.3651349084248885,4.024330379623047
74,2.466642,0.08847737322637175,0.2778935185263455,-6.512043924844074,3.9443849300793072
75,2.499975,0.08541157052534765,0.2829217501776281,-5.726168399548809,3.8364141074394746
76,2.533308,0.08778908290179284,0.2799328813021171,-7.474848475040878,3.7307771631684634
77,2.5666409999999997,0.08851471231201799,0.27968013859410656,-4.798350541259292,4.200109172397166
78,2.599974,0.08520957008320537,0.2813932056419076,-5.653783884566932,3.691636698207386
79,2.633307,0.08840414516048734,0.2788138320298088,-5.8468652796292355,3.8807121327208263
80,2.6666399999999997,0.08786058336976722,0.2752355405232064,-7.038874598290411,3.835051815423689
81,2.699973,0.08739078373639027,0.2821819176454876,-5.462131533931045,3.7792428315543383
82,2.733306,0.08868541974464553,0.28758545914074024,-5.311362796134342,3.8963205381070396
83,2.766639,0.08934113080149876,0.28317783493603466,-6.017596363022649,3.7120916023268093
84,2.799972,0.09021375698513094,0.2842821761902678,-4.131482708306391,3.8891033705755755
85,2.8333049999999997,0.08709364330822736,0.27638773549818274,-5.1737125696794894,3.6343453381470554
86,2.866638,0.08833435614462665,0.26533154687982463,-5.825009002321745,3.1764542952460473
87,2.899971,0.08256351484115305,0.2533090463528916,-1.9439400472670132,3.137134833885359
88,2.9333039999999997,0.08550842687525602,0.2656233122476835,-1.396919728388422,3.5759923982934767
89,2.966637,0.08091126488144086,0.2880946594217091,2.8634612424293606,3.5858295061489605
90,2.99997,0.08133107827611644,0.28879721910550493,6.757838632929706,4.498750573210544
91,3.0333029999999996,0.07925334076259946,0.2755788110086819,8.57426837814145,4.592123891538493
92,3.066636,0.07735829381170922,0.2786038383924777,10.505583241384585,5.0553847855778065
93,3.0999689999999998,0.08173302375293533,0.2914844771090328,10.709140258247013,5.214753364477368
94,3.133302,0.07703961711444338,0.27478692650474645,12.380886811099066,5.693017679640924
95,3.166635,0.07990719298902398,0.28148457676187794,13.575110808660275,5.976273028990095
96,3.1999679999999997,0.07951542862181825,0.28831834855947813,16.87100600781437,6.72913981014631
97,3.233301,0.07771122963326693,0.30059687378371597,16.270371830971627,7.108838282852572
98,3.266634,0.07489617341600656,0.29478463428961976,19.351314057775117,7.821775743720897
99,3.2999669999999997,0.07122214182223516,0.29192091610580945,21.12792191274054,8.390972181411586
100,3.3333,0.06943929393412476,0.29936829494900813,20.815338056313134,8.680144995884984
101,3.3666329999999998,0.06880634571195028,0.30403382070349444,22.67405905553343,9.264727641339125
102,3.399966,0.06797552449944722,0.3103552742576306,23.018113317978138,9.609738914123563
103,3.433299,0.07017236938350933,0.30747774621943536,22.92678683152998,10.258267551638436
104,3.4666319999999997,0.06893115646117996,0.3145113271892549,24.212980838392653,10.622185432669156
105,3.499965,0.06822289396270866,0.3007190984354405,25.093960230957915,11.180672780602963
106,3.533298,0.06994994395382254,0.31145324424290666,24.38595236619956,11.385985317907151
107,3.5666309999999997,0.06908297285838584,0.3023565926382086,23.70826870117306,11.46597469595406
108,3.599964,0.06946587017530187,0.30327894418211443,23.57792960908035,11.617394399590887
109,3.6332969999999998,0.0709669055357493,0.318966209995431,24.328268997678425,11.988284581768974
110,3.6666299999999996,0.06884835034947086,0.3179418372782282,23.46466102296392,12.242234128938149
111,3.699963,0.07021230613177548,0.3067444552707686,22.255966609951116,11.92664346259093
112,3.7332959999999997,0.06896031174867347,0.32165772483876676,23.26593236389268,12.030936398777762
113,3.766629,0.0663856297933232,0.31274260012069566,22.826470948360463,11.752440733697371
114,3.799962,0.06949568615761999,0.32207702648417114,23.48827068437569,11.990450251714602
115,3.8332949999999997,0.06682064247769035,0.3356575323392842,23.922165622942323,11.912083836047163
116,3.866628,0.06933749185077247,0.32299318039526775,24.358863068717916,12.234266434492335
117,3.899961,0.06719434594777988,0.34256675754640536,25.619850674214025,12.450550958653938
118,3.9332939999999996,0.06746623391607029,0.3192056665087283,25.881989488818803,12.488583177734837
119,3.966627,0.06582162199056185,0.3277072144443345,26.0570583786323,12.34805388644301
120,3.9999599999999997,0.06251662527660141,0.3219031528681765,26.395535478983636,12.256538865540126
121,4.033293,0.0637538561865643,0.30973605324562,26.65558410805583,12.391651876829382
122,4.066625999999999,0.06309895805009706,0.31257404100261416,27.51334323958199,12.443635913673164
123,4.099959,0.061057176199713556,0.3227027145169986,27.522202580687058,12.532474097816044
124,4.133292,0.059175300215332315,0.3057241469015395,28.384602724086484,12.833034713006898
125,4.166625,0.060161073735678736,0.32168362530800987,29.11599319046146,12.95129040347412
126,4.199958,0.07398707095242898,0.3245376270910194,30.262307199960105,13.74701498092509
127,4.2332909999999995,0.07196644196417978,0.32938024722887765,30.2964545896585,14.420409491099571
128,4.266624,0.06294676507096139,0.33294980095154614,30.619574983351587,14.344465051775577
129,4.299957,0.07106534549466523,0.32137062102606984,30.05056997317711,14.78322696324862
130,4.33329,0.06289934150071803,0.3292428299654769,30.765934295828007,14.746627279900315
131,4.366623,0.06491867695030755,0.33400237720080395,31.947441299398225,14.873747823019029
132,4.3999559999999995,0.06247901317073669,0.337803525638392,31.461261093497928,14.934482950098952
133,4.433288999999999,0.05670872147805745,0.3369733767217965,31.141416516107736,14.997804244361445
134,4.466622,0.05664734164990028,0.3369878741810042,31.655141090665797,15.040093794616304
135,4.499955,0.05713837603813562,0.32996343575809894,30.716138487514957,14.724268828500994
136,4.533288,0.05670845132232303,0.34250484806908654,30.631907241029232,14.583135716090126
137,4.566621,0.05652014490393481,0.3377798650992415,31.533177124040733,14.65011067214404
138,4.599953999999999,0.053842899660355534,0.3438734977698058,31.22305289898953,14.353804669609573
139,4.633287,0.05707924720126162,0.34864025121335707,30.559551773538857,14.523717008105363
140,4.66662,0.056025254595309104,0.346854870176596,30.64851838731849,14.116549774212674
141,4.699953,0.05474755298847872,0.3393368547403681,30.209532968485597,14.079206328001016
142,4.733286,0.056052943243584646,0.3360447433313556,29.902324489139325,13.526133115717004
143,4.7666189999999995,0.0557689631356595,0.3305009309353044,29.41489910776771,13.684426574698504
144,4.799951999999999,0.05568095219542888,0.33305000747411906,29.620427187524747,13.844172719779698
145,4.833285,0.05763833142205889,0.33567305518012625,28.61180847610436,13.69521378916441
146,4.866618,0.05718138720289779,0.33734537477484794,29.8466618272989,13.168804281844713
147,4.899951,0.05956809948761937,0.3451463638488199,28.333940282024578,13.27804052729229
148,4.933284,0.061351475547219314,0.3240218489411223,28.637635760852998,13.36094442280762
149,4.966616999999999,0.06318929901827787,0.27104847424354045,28.175798020182828,14.007976777346423
150,4.99995,0.06656434450277171,0.1690539082423517,25.30875128454902,12.71333744231896
151,5.033283,0.07177338988821579,0.14589514744000553,21.54323366045641,11.210732098407872
152,5.066616,0.07336787277717409,0.15478909738439245,14.604493776842622,8.835410039144259
153,5.099949,0.07497123386593665,0.1930122078636939,11.132660330349557,6.886282527597942
154,5.1332819999999995,0.08196001309485053,0.20391924827161134,-4.464896203852542,3.563496719791499
155,5.166615,0.08684539413250089,0.2096706421706519,-12.24451767167876,1.4890515378175302
156,5.199948,0.09310038666670314,0.2088127091782227,-17.211494230573848,-0.8155822266707742
157,5.233281,0.0918784209304749,0.24852014649960208,-20.744715773939213,-1.8494625764904857
158,5.266614,0.09368185552021883,0.24926670654079552,-23.592248395121,-3.2715093189552253
159,5.2999469999999995,0.09492850964197362,0.2586944193306967,-25.80023475985465,-3.6293853045143294
160,5.333279999999999,0.09878584069304082,0.25764736769997953,-27.484744104491565,-3.9915916255722723
161,5.366613,0.09913354453490703,0.25495741437345704,-26.785281861626384,-4.095754518061759
162,5.399946,0.09589349530257514,0.2468122569852973,-27.554997290260292,-4.686913805634968
163,5.433279,0.09621055915167961,0.26038406309541073,-27.684382508795306,-4.529789297338612
164,5.466612,0.09700215019988556,0.2525051049604573,-28.655812985023594,-4.825871201309699
165,5.499944999999999,0.09941486407773503,0.26697867187982804,-28.15876286727567,-4.418049763102866
166,5.533278,0.09748689833967406,0.2578219684650878,-28.531135461097282,-4.599624148896231
167,5.566611,0.09868376271179036,0.2591182756767537,-28.778744980056107,-4.275659346880217
168,5.599944,0.10081312938900454,0.25602103414448724,-29.303251164166234,-4.770512844846366
169,5.633277,0.0983742566593004,0.25813701315595217,-29.290787911749604,-4.90767199065955
170,5.6666099999999995,0.10174211327131857,0.2543405312154622,-29.7268426310578,-5.359512901033389
171,5.699942999999999,0.100476586988434,0.263904570282623,-30.1895204904924,-5.649477885117692
172,5.733276,0.10002522765577554,0.2651755194104166,-30.93661813593372,-5.957129270423395
173,5.766609,0.10164695881456952,0.2598123929101433,-31.048372760778346,-6.257486712087738
174,5.799942,0.10272354176590089,0.26769681818162827,-30.763550572025775,-6.354327999367462
175,5.8332749999999995,0.10216946283732915,0.2684136518121011,-30.722164677683818,-6.401859598230828
176,5.866607999999999,0.10885618096054162,0.25736040179655556,-31.013375625898306,-6.662082130560865
177,5.899941,0.10319172330871389,0.2691140426932134,-30.241151145625448,-7.068321781639188
178,5.933274,0.10889696688407353,0.2648135657725269,-30.96370132365037,-7.263367172231665
179,5.966607,0.10622691228180638,0.2682963190717097,-31.011564476340435,-7.469885825360032
180,5.99994,0.1034164044305438,0.2800130742027402,-31.500175799988163,-8.017006360802053
181,6.033272999999999,0.1050350638532258,0.28084662789105785,-32.35615175482647,-8.336566576895244
182,6.066605999999999,0.10326309386244345,0.28081830132289193,-32.065320067242816,-8.696884417155962
183,6.099939,0.104992490336929,0.27858897464605437,-31.847064470568974,-8.786314179496447
184,6.133272,0.11142459725727663,0.27646280038957716,-33.06149191914331,-9.330119713763159
185,6.166605,0.10903715826050518,0.2784572225231437,-33.682010209819325,-9.935246315929593
186,6.1999379999999995,0.1140689314993154,0.27158528036584173,-33.70607391926518,-10.277365464769737
187,6.233270999999999,0.1127212201927183,0.2552383773405821,-34.05150999358202,-10.673582776495152
188,6.266604,0.11486024847400886,0.25438934679336406,-33.82365294424314,-11.10910225178795
189,6.299937,0.1149402747847628,0.27108233127519343,-33.56672644476046,-12.30215391802053
190,6.33327,0.11378308668281271,0.25851021591928536,-34.13240690102602,-12.3587188199616
191,6.366603,0.10380544958111836,0.26611753785010744,-33.74780112225102,-13.373978982954002
192,6.399935999999999,0.09946675390360116,0.26499195036789186,-32.58505636770494,-13.9647031041671
193,6.433268999999999,0.10056974968540583,0.2587214332643365,-31.610781937137837,-14.097829403357846
